ID,IN,OUT,soc,cap
148525,20,61,56.5,60
56745,34,50,7.33,60
7273,44,68,48.06,60
141314,32,94,27.99,60
132142,25,70,8.37,60
127874,28,69,29.53,60
143040,26,70,46.1,60
26666,50,68,56.94,60
103178,40,52,42.85,60
142863,42,44,51.81,60
119736,36,58,16.35,60
137246,37,65,38.6,60
59399,50,91,8.14,60
19545,30,53,34.79,60
52874,42,54,57.2,60
19417,39,74,3.62,60
7108,39,78,34.84,60
131975,56,71,44.57,60
15150,36,62,38.5,60
110995,28,76,52.7,60
5752,35,74,12.38,60
146625,22,60,15.61,60
31594,40,43,56.87,60
144387,36,93,39.41,60
143664,48,68,50.27,60
17369,42,52,45.14,60
150639,65,76,45.88,60
128952,38,67,31.17,60
38271,26,70,51.06,60
18101,38,64,7.52,60
106980,33,77,43.62,60
62006,28,63,36.12,60
102155,35,90,40.84,60
140580,49,77,33.03,60
52028,42,78,19.33,60
117736,26,76,34.79,60
31886,38,58,15.07,60
118161,46,54,22.36,60
18252,26,49,56.65,60
36914,40,62,27.73,60
82582,24,63,31.13,60
137786,49,86,8.16,60
138811,31,75,11.75,60
62417,55,62,53.03,60
116288,40,77,33.97,60
104775,56,68,54.77,60
78752,26,82,39.58,60
111521,36,80,43.14,60
121686,37,61,50.64,60
105456,32,76,22.88,60
38991,31,78,18.91,60
73481,42,48,55.04,60
49117,74,89,14.13,60
86161,38,64,40.03,60
114838,66,74,57.26,60
101928,30,75,46.35,60
101035,29,74,18.59,60
32762,36,55,19.51,60
79661,40,48,52.5,60
82710,28,72,35.57,60
55115,26,70,4.12,60
138602,45,86,12.43,60
74054,36,70,49.47,60
144248,56,84,26.09,60
7591,32,69,31.9,60
105996,36,65,28.11,60
63944,64,77,43.65,60
7152,22,61,44.61,60
90594,72,95,55.81,60
117651,36,45,23.69,60
95053,34,52,10.04,60
127676,67,88,36.48,60
78695,33,95,36.63,60
122310,30,67,24.97,60
27546,43,72,52.7,60
151215,40,50,23.02,60
28705,34,41,55.4,60
87659,28,68,45,60
57477,27,69,18.43,60
46666,41,46,54.85,60
85291,35,68,28.23,60
25007,59,65,38.57,60
150928,36,82,39.54,60
147689,32,52,18.71,60
39237,28,64,22.22,60
110850,31,62,49.55,60
117846,29,74,37.89,60
144213,30,72,45.2,60
54048,29,69,16.23,60
35867,28,74,33.87,60
72588,40,74,47.97,60
14137,38,75,37.81,60
146881,39,53,13.03,60
83104,32,49,9.86,60
23456,31,71,54.66,60
18150,29,63,21.09,60
9502,40,50,50.97,60
45046,26,73,25.65,60
35775,18,34,58.09,60
82007,55,62,53.07,60
59817,55,77,30.91,60
144181,30,73,9.86,60
37007,35,63,11.63,60
22463,35,61,45.1,60
73654,29,65,17.16,60
148700,30,73,19,60
54156,28,73,38.5,60
128912,41,52,47.4,60
148792,24,65,52.5,60
135944,42,45,46.97,60
12714,63,73,26.24,60
85267,54,71,22.76,60
21895,30,54,49.33,60
54246,22,83,38.99,60
13450,36,45,41.37,60
44612,40,60,16.25,60
37960,48,56,25.9,60
140395,28,67,42.89,60
975,40,68,56.41,60
87101,46,81,33.93,60
130012,41,74,17.16,60
66965,32,75,36.69,60
117972,74,90,23.76,60
7819,30,70,48.82,60
38579,35,66,21.77,60
137245,24,75,13.21,60
59499,47,49,58.1,60
21431,48,75,45.15,60
94181,28,66,50.02,60
11785,36,54,26.63,60
56473,32,83,19.29,60
49829,67,73,33.67,60
38579,35,66,34.69,60
140151,28,83,48.8,60
117585,55,61,34.47,60
26747,38,60,45.19,60
141900,32,64,33.77,60
53569,31,63,22.45,60
164,52,68,19.62,60
116459,44,90,34.98,60
4854,47,95,43.93,60
139672,38,50,20.43,60
43888,24,58,30.16,60
65485,54,62,44.37,60
7628,32,68,15.62,60
136213,21,77,37.89,60
8719,72,91,33.85,60
147966,51,71,10.14,60
86295,44,76,16.94,60
70847,52,61,56.8,60
50345,42,72,44.99,60
12192,37,74,15.43,60
137759,32,69,56.5,60
2466,35,56,36.52,60
11926,24,72,9.29,60
122233,38,50,46.05,60
42099,34,76,24.39,60
91170,24,68,39.04,60
88687,32,37,49.37,60
58889,71,92,36.82,60
62961,28,60,32.46,60
134103,64,85,53.34,60
120209,34,81,51.58,60
110960,36,71,49.73,60
130085,30,72,13.03,60
24496,29,67,40.44,60
128857,30,71,39.89,60
37477,59,72,43.17,60
66402,42,54,17.24,60
12733,32,59,27.89,60
23158,46,48,50.21,60
59911,21,61,26.01,60
145285,27,62,39.27,60
126663,56,59,54.08,60
151198,36,61,46.3,60
94511,42,70,28.04,60
120434,60,72,11.57,60
144008,29,69,46.19,60
76405,16,82,17.79,60
23819,38,49,49.77,60
66838,17,63,48.7,60
85810,28,72,45.74,60
41408,41,70,30.56,60
29469,34,56,28.81,60
84053,64,70,33.79,60
146075,46,63,8.57,60
26055,52,69,16.16,60
30542,26,68,45.31,60
128274,30,75,28.55,60
24522,28,70,23.48,60
89258,61,82,39.02,60
77158,38,73,30.62,60
91596,36,93,4.56,60
69992,31,74,24.94,60
79262,42,72,39.86,60
15292,64,73,56.16,60
98006,28,66,31.88,60
6222,40,81,24.47,60
36413,30,69,33.7,60
143215,42,61,56.4,60
112329,46,55,38.96,60
37026,45,56,16.21,60
139623,36,71,24.43,60
60531,36,66,47.8,60
31051,43,52,28.4,60
130842,39,55,43.44,60
64128,24,66,44.02,60
13290,50,68,51.95,60
37493,54,64,28.43,60
2124,42,64,12.85,60
107620,52,93,27.3,60
143110,68,75,35.64,60
120301,27,76,15.9,60
49142,34,68,28.3,60
119937,28,73,35.31,60
64425,28,34,49.97,60
72268,52,85,51.23,60
7679,36,61,55.34,60
125576,42,81,40.77,60
58939,42,57,57.27,60
74513,42,70,14.5,60
153104,68,83,37.43,60
97949,32,77,45.73,60
116358,50,74,39.65,60
39998,27,83,44.94,60
143630,38,85,39.28,60
131633,36,75,34.9,60
28250,18,66,41.5,60
38917,48,60,40.4,60
55838,37,81,14.57,60
112795,44,66,14.63,60
58551,31,77,28.86,60
84184,38,75,36.22,60
123594,60,95,25.37,60
1307,21,78,28.42,60
10384,52,73,22.73,60
77774,31,66,52.17,60
71072,32,78,14.32,60
58790,28,73,16.9,60
137026,28,49,35.44,60
89212,27,81,50.2,60
22445,37,45,25.05,60
149093,54,59,49.02,60
132331,45,63,55.94,60
31737,30,62,10.12,60
70070,36,41,40.87,60
43423,36,52,5.83,60
68404,36,51,30.84,60
13013,31,69,25.62,60
128397,40,47,46.83,60
93752,70,82,12.99,60
155298,38,71,47.7,60
123197,58,89,42.65,60
43006,26,57,46.77,60
12637,32,61,36.93,60
145424,32,80,26.35,60
143433,68,77,15.71,60
134123,27,70,17.63,60
112828,20,71,26.24,60
113166,35,40,54.31,60
134408,48,54,33.18,60
155087,33,78,23.2,60
47666,30,74,32,60
28039,35,69,13.92,60
40949,62,78,52.24,60
87647,55,64,52.18,60
152457,22,40,52.21,60
149832,34,95,35.33,60
129712,54,82,32.87,60
85507,30,49,28.07,60
51894,36,70,25.98,60
114007,43,57,26.91,60
61387,40,57,31.88,60
149131,58,94,24.78,60
4584,53,94,12.78,60
55143,28,69,35.25,60
68752,32,43,56.35,60
71928,26,68,49.6,60
109524,47,77,31.21,60
114291,60,72,31.74,60
107628,39,57,12.57,60
137470,46,81,54.68,60
80796,31,69,56.6,60
70483,56,60,42.25,60
117240,36,71,29.93,60
137569,39,56,20.68,60
135555,21,52,57.26,60
114352,31,55,43.03,60
119433,41,51,41.42,60
148149,28,76,15.63,60
13602,52,60,50.58,60
93010,29,72,13.58,60
146614,32,67,16.51,60
93950,28,62,41.78,60
55939,29,65,45.93,60
154887,29,70,17.54,60
25257,24,77,39.64,60
76747,42,65,19.22,60
48409,29,74,31.57,60
123617,41,77,54.47,60
72308,30,50,37.99,60
115120,30,42,24.65,60
31657,26,81,32.7,60
97818,21,60,42.23,60
84430,29,78,18.18,60
80971,63,79,54.06,60
14221,44,50,36.05,60
116172,30,66,34.13,60
54701,38,66,20.67,60
144181,30,73,25.3,60
17427,38,49,27.97,60
99072,29,56,13,60
111662,35,70,53.44,60
18284,44,75,20.8,60
101270,48,57,58.38,60
55400,29,80,24.78,60
41024,29,69,31.65,60
70847,52,61,17.05,60
23579,32,85,41.11,60
108057,40,58,20.13,60
17220,38,59,28.92,60
136312,28,71,25.4,60
131381,31,84,13.82,60
68224,29,60,43.35,60
77386,55,88,31.45,60
91180,40,82,6.51,60
129999,32,74,35.25,60
81780,30,76,48.81,60
52205,34,70,22.69,60
71400,36,58,15.91,60
40635,31,74,50.4,60
52916,73,86,44.69,60
75707,45,53,20.14,60
98736,34,39,55.18,60
149346,22,68,23.68,60
82449,42,65,39.54,60
79615,60,75,16.79,60
85875,50,64,37.73,60
131577,31,69,19.95,60
3203,52,65,19.84,60
140301,35,72,20.98,60
120258,52,63,25.78,60
9431,43,51,41.14,60
135351,35,44,17.86,60
5449,38,47,27.4,60
154846,70,76,43.4,60
34335,27,53,33.32,60
61871,31,72,15.14,60
44060,34,77,39.27,60
4742,29,68,22.43,60
51557,82,88,49.77,60
22151,30,81,36.83,60
114251,36,46,40.08,60
58687,35,78,42.18,60
83810,26,87,38.69,60
74367,38,69,58.33,60
29645,44,52,50.36,60
2298,28,70,4.3,60
121894,22,65,56.19,60
114874,32,70,22.98,60
150052,36,68,51.62,60
122677,38,70,21.2,60
74002,30,73,19.92,60
51977,38,89,31.63,60
40615,36,54,2.62,60
42752,33,68,21.08,60
108566,25,75,16.99,60
45146,31,85,45.76,60
68646,50,59,32.34,60
133261,24,50,17.1,60
66659,28,83,21.32,60
81909,33,75,31.76,60
45088,44,69,29.55,60
71761,36,42,33.84,60
36835,58,79,2.35,60
104740,22,70,17.66,60
78099,46,54,33.18,60
154672,48,61,41.22,60
30506,50,84,10.73,60
91343,50,86,35.57,60
127023,26,87,25.26,60
82685,20,66,17.34,60
98896,56,66,30.72,60
46200,40,69,46.7,60
131403,22,78,48.19,60
98782,44,89,23.63,60
59388,30,72,55.47,60
78805,23,67,50.05,60
96822,22,70,26.29,60
52441,41,58,34.03,60
130593,20,74,29.3,60
104129,30,72,25.32,60
136868,30,67,43.34,60
39086,31,86,28.17,60
36798,30,81,12.43,60
137672,28,67,37.79,60
64913,51,62,42.9,60
148125,33,65,53.27,60
25461,20,48,41.91,60
64847,31,64,52.05,60
18570,59,64,42.22,60
66253,33,61,17.34,60
60213,24,88,39.52,60
34436,30,76,51.42,60
31255,42,56,42.5,60
88041,47,52,43.89,60
52300,37,57,32.02,60
116667,30,74,30.29,60
1962,39,54,55.13,60
33075,35,73,28.53,60
121200,28,92,28.72,60
79864,32,87,16.45,60
67275,42,66,56.81,60
48728,44,55,29.27,60
25028,44,51,31.35,60
47467,34,46,34.06,60
144737,38,82,43.55,60
114260,32,70,27.68,60
127475,26,65,26.41,60
34880,76,84,25.14,60
90676,34,75,19.13,60
130772,27,68,16.69,60
112288,30,72,43.45,60
52538,41,56,41.71,60
39874,30,72,43.29,60
91243,56,73,16.34,60
13112,22,55,40.56,60
57956,27,69,14.24,60
98155,35,61,19.56,60
26233,31,71,49.63,60
157,40,45,48.8,60
86299,39,54,31.2,60
72862,30,79,26.51,60
66950,55,73,12.3,60
70094,37,69,26.8,60
100613,40,75,11.77,60
138164,31,50,11.13,60
4910,40,67,41.49,60
30260,34,70,50.62,60
87869,75,85,17.96,60
144557,38,80,24.83,60
73780,64,71,40.15,60
101859,31,34,49.09,60
112850,47,82,42.06,60
102218,36,51,50.9,60
30995,22,58,16.15,60
151322,36,90,12.67,60
26581,41,55,12.73,60
152551,32,76,50.37,60
286,32,76,43.28,60
8762,41,65,37.44,60
153961,27,79,51.58,60
61308,32,75,30.22,60
64546,27,63,30.76,60
92552,23,60,18.94,60
16029,30,57,28.2,60
149834,32,83,23.23,60
107868,34,87,14.91,60
71172,47,63,56.5,60
61793,31,80,13.35,60
107079,31,70,46.88,60
145178,53,71,11.21,60
48016,28,51,25.58,60
75980,48,78,25.57,60
51598,22,75,25.67,60
22977,57,77,30.58,60
130625,31,64,24.11,60
5952,30,65,26.86,60
37556,18,79,14.59,60
82567,25,69,26.52,60
101448,66,81,29.66,60
67595,27,73,30.24,60
20940,22,78,19.79,60
22810,36,54,29.73,60
76844,38,46,32.31,60
114332,48,74,39.31,60
64784,37,49,14.99,60
101428,34,62,32.04,60
39303,32,62,47.32,60
35292,32,67,16.41,60
73256,40,44,50.66,60
26593,26,76,34.78,60
122514,62,65,54.77,60
104120,26,64,51.67,60
144618,20,74,16.52,60
47810,32,52,49.96,60
115457,32,72,49.42,60
75402,32,69,39.34,60
77880,29,41,44.9,60
72466,26,78,16.75,60
130981,32,72,53.52,60
46447,66,73,29.36,60
116958,32,73,15.45,60
26858,39,71,58.47,60
63575,23,62,36.82,60
28534,62,74,46.81,60
36421,34,83,51.12,60
102613,40,61,18.82,60
133560,26,82,27.6,60
48197,33,72,50.15,60
47718,30,57,21.51,60
151542,40,55,44.91,60
148881,42,51,55.81,60
105483,44,47,57.45,60
155382,32,85,50.14,60
30376,22,64,38.89,60
49150,34,70,42.71,60
85558,41,93,52.86,60
115920,71,79,26.96,60
97791,24,67,14.59,60
149181,30,70,28.35,60
23837,25,84,24.3,60
97884,22,62,14.06,60
54882,29,80,14.15,60
148518,31,83,18.92,60
7570,20,70,15.1,60
5952,30,65,17.96,60
97367,35,83,44.54,60
27936,17,85,24.54,60
7796,22,33,34.95,60
18176,31,39,29.92,60
148676,37,67,24.01,60
141054,68,71,49.36,60
139598,45,51,59.07,60
138552,28,74,48.8,60
107026,24,87,39.43,60
152454,28,61,19.38,60
107921,29,74,44.85,60
134156,32,67,47.89,60
70668,49,64,46.26,60
106933,52,81,4.69,60
154101,37,71,38.22,60
114013,38,81,26.43,60
57504,24,63,7.52,60
1086,32,72,6.38,60
976,58,69,55.84,60
124501,20,76,20.29,60
119335,64,74,58.38,60
26434,25,65,43.33,60
131449,46,66,14.42,60
94308,36,69,21.53,60
50069,36,79,19.43,60
14064,28,68,56.67,60
16148,30,71,30.34,60
127452,36,76,15.28,60
64070,25,87,43.71,60
49308,24,75,28.81,60
25445,29,79,21.99,60
153738,34,46,44.6,60
124648,34,70,59.17,60
33331,64,93,28.65,60
126906,75,90,19.97,60
124001,38,52,29.49,60
123589,40,53,26.53,60
24399,34,44,53.65,60
58539,38,82,14.47,60
52513,28,61,19.69,60
42952,41,66,14.96,60
93120,21,59,33.18,60
142513,32,56,43.23,60
121892,49,52,56.07,60
51062,40,72,13.21,60
6151,26,41,37.43,60
126430,39,73,25.38,60
109701,35,84,15.86,60
3747,26,63,39.42,60
64662,61,71,20.48,60
54058,30,80,32.41,60
73991,36,70,48.58,60
18353,28,78,44.44,60
111797,54,67,35.23,60
146661,45,52,30.71,60
31633,33,73,41.02,60
1419,18,66,40.9,60
137834,32,73,42.24,60
129664,35,50,19.97,60
56770,35,86,55.83,60
46945,25,73,38.74,60
43426,43,53,42.72,60
143914,39,69,15.63,60
138780,38,74,25.09,60
2491,32,64,26.75,60
22944,26,67,46.25,60
17420,56,80,20.49,60
96234,33,42,51.86,60
42390,34,67,14.79,60
132163,35,71,26.39,60
138438,47,72,11.43,60
75435,24,55,45.49,60
99218,49,55,49.03,60
25791,30,70,53.56,60
69017,37,70,29.02,60
30391,30,87,12.37,60
140989,37,78,10.82,60
60544,39,75,25.57,60
61973,36,48,52.55,60
150391,25,79,23.82,60
79173,31,71,55.78,60
45383,33,36,53.13,60
128211,52,61,30.78,60
104461,34,79,19.17,60
126477,36,37,59.26,60
96420,56,95,44.79,60
74736,70,80,32.32,60
90371,30,80,26.41,60
83419,30,70,11.69,60
64920,36,89,39.56,60
74028,30,67,51.88,60
41573,28,89,57.72,60
114248,24,54,50.71,60
127899,30,71,41.37,60
59190,32,41,35.95,60
19679,35,56,38.38,60
66290,31,81,50.79,60
39748,48,59,34.43,60
9056,28,63,54.72,60
23640,35,76,16.04,60
101116,29,50,20.49,60
38205,58,95,55.57,60
66538,27,80,23.48,60
83811,72,83,41.16,60
97381,47,81,52.48,60
137734,38,62,14.32,60
148004,30,70,29.72,60
54878,25,68,43.3,60
147268,46,85,15.08,60
65390,40,83,26.41,60
6812,44,59,13.86,60
121499,42,53,30.24,60
12019,31,68,11.24,60
152028,34,74,52.69,60
89247,50,63,29.24,60
116703,39,94,29.13,60
116207,29,72,32.38,60
43746,47,68,47.05,60
103138,40,89,31.94,60
99077,32,73,38.62,60
96041,40,72,29.25,60
151134,61,88,35.53,60
97745,26,64,17.11,60
41357,32,77,40.94,60
154962,34,67,22.33,60
116535,30,72,10.55,60
76474,55,67,43.17,60
67954,44,56,3.32,60
48507,32,81,7.55,60
101276,30,73,25.35,60
97729,54,60,57.96,60
120907,45,68,24.36,60
7006,24,83,24.36,60
70943,28,75,22.03,60
75912,21,70,32.44,60
48779,29,70,30.95,60
37337,31,70,15.72,60
147701,38,75,8.02,60
133268,30,57,14.76,60
154672,48,61,19.81,60
42488,34,39,47.41,60
108228,35,78,27.72,60
129921,56,69,27.94,60
125878,40,43,49.94,60
56128,37,77,35.97,60
66974,28,50,44.06,60
22078,54,72,27.89,60
53774,33,67,26.8,60
78860,33,72,46.1,60
77744,32,65,19.73,60
151911,35,60,38.63,60
23921,37,73,16.09,60
28198,44,85,25,60
108437,33,72,29.61,60
76379,28,76,12.63,60
101722,22,61,26,60
127286,23,80,14.89,60
46294,54,90,33.91,60
138407,62,93,44.92,60
136566,36,78,20.16,60
90354,32,72,36.93,60
25151,34,71,41.22,60
112509,32,93,47.4,60
97341,37,51,38.35,60
114023,27,70,57.65,60
154145,50,69,17.68,60
122257,40,48,26.42,60
48889,41,60,47.34,60
66267,40,73,15.45,60
15264,25,76,32.75,60
15459,34,60,13.21,60
143030,27,52,13.68,60
11002,41,62,21.6,60
23827,44,50,46.23,60
99413,54,55,56.48,60
52291,34,70,28.38,60
82937,60,68,22.18,60
107303,35,73,28.15,60
71733,34,82,28.67,60
90965,42,81,27.47,60
138424,40,62,16.08,60
133178,32,81,21.26,60
76319,44,72,35.38,60
97007,36,71,14.22,60
128708,40,45,58.29,60
35512,51,63,19.43,60
93980,42,51,49.07,60
104963,24,70,26.61,60
59607,23,68,51.51,60
108423,56,68,27.68,60
71015,38,88,17.5,60
1246,48,67,54.95,60
127786,35,74,31.17,60
33560,36,69,22.92,60
56451,29,75,21.78,60
148322,42,54,47.67,60
101668,28,76,45.01,60
950,19,63,16.65,60
22762,24,64,46.93,60
70324,28,79,6.64,60
150392,32,70,22.66,60
15784,24,71,51.75,60
56897,29,69,41.5,60
82921,28,57,16.46,60
145211,62,72,35.77,60
112649,44,58,36.82,60
29101,30,69,39.03,60
27873,30,48,37.94,60
119158,43,62,33.56,60
137083,35,74,52.34,60
124648,34,70,21.35,60
102376,24,77,13.78,60
11481,62,65,58.97,60
47738,59,94,17.15,60
144380,41,63,55.1,60
9312,63,87,46.59,60
72416,33,94,8.24,60
89500,40,77,25.83,60
150660,46,65,36.04,60
63563,20,26,43.13,60
126814,36,74,47.12,60
50957,20,71,23.48,60
16753,71,89,37.94,60
122964,33,81,41.55,60
77771,52,69,35.93,60
9347,38,55,44.8,60
107068,20,60,32.43,60
139642,38,47,44.73,60
134210,31,63,50.34,60
108453,44,91,40.21,60
4435,52,72,47.86,60
3017,24,73,25.45,60
67652,42,70,19.06,60
55672,50,60,10.9,60
27066,42,61,49.41,60
74240,29,77,26.44,60
7559,38,59,41.2,60
86897,44,78,56.14,60
84421,38,78,34.97,60
126420,46,62,43.75,60
125793,29,57,19.19,60
3052,27,85,44.16,60
103788,75,83,21.4,60
146349,26,77,35.84,60
94505,52,67,56.12,60
69231,32,81,48.79,60
91110,36,64,25.82,60
66950,55,73,58.89,60
96760,72,83,20.33,60
76252,35,84,15.81,60
62897,26,75,13.7,60
58468,71,83,38.42,60
10765,28,49,52.82,60
6262,26,70,8.86,60
40487,31,84,55.81,60
130591,29,40,57.57,60
19856,42,91,47.53,60
15083,33,66,17.04,60
148314,32,74,13.23,60
75140,29,63,17.56,60
56082,35,68,53.39,60
111308,49,80,23.23,60
4292,30,68,42.16,60
35214,41,80,23.38,60
109528,45,65,29.45,60
104338,33,70,40.25,60
98807,74,85,54.77,60
84001,21,80,29.25,60
19314,60,63,46.99,60
54325,31,73,17.69,60
61449,43,72,36.79,60
22850,40,51,44.33,60
5916,36,48,5.48,60
89438,30,70,33.86,60
98180,26,83,53.83,60
28909,38,74,11.64,60
43402,29,42,20.75,60
27775,38,71,45.17,60
89089,35,69,44.34,60
145058,44,84,35.43,60
60841,25,70,19.16,60
887,29,73,21.94,60
43590,64,74,53.3,60
109730,36,67,28.63,60
82711,25,68,17.22,60
23598,38,84,27,60
74278,34,83,51.34,60
30193,62,78,47,60
60070,40,60,56.05,60
51765,36,59,56.28,60
46735,76,90,13.62,60
15809,19,68,53.25,60
78776,56,67,12.07,60
139999,37,80,10.35,60
29938,40,47,50.14,60
58623,30,85,14.32,60
32204,42,45,48.2,60
4059,36,73,24.84,60
102151,37,47,52,60
63842,37,56,47.01,60
142410,30,83,11.63,60
44530,44,81,56.97,60
147335,28,63,8.73,60
130911,28,73,10.85,60
113850,39,68,13.87,60
125278,23,42,40.49,60
39055,25,80,14.76,60
132043,24,70,46.9,60
57387,30,76,15.82,60
52429,32,61,36.67,60
102989,48,67,15.78,60
42718,68,80,23.63,60
85372,60,63,54.66,60
88980,27,70,3,60
90554,30,61,22.11,60
145211,62,72,19.92,60
53966,29,81,9.29,60
136991,28,73,17.31,60
57714,29,63,41.24,60
113370,29,73,25.56,60
28196,52,70,23.09,60
138070,68,94,22.99,60
88645,37,40,52.82,60
4768,58,68,50.72,60
138341,48,67,18.75,60
29940,28,57,17.44,60
47520,53,69,35.48,60
111961,39,42,59.11,60
86707,26,68,31.56,60
28745,52,64,14.59,60
148506,36,64,13.43,60
19804,27,57,55.74,60
84369,47,65,13.82,60
87938,38,80,19.57,60
48511,31,56,26.97,60
16825,27,82,42.7,60
40633,33,62,54.01,60
106633,46,61,34.83,60
55548,47,87,23.33,60
127909,54,57,55.47,60
49097,36,41,44.75,60
104312,32,83,51.76,60
9833,28,72,12.9,60
147847,40,76,17.28,60
126707,42,66,9.16,60
52618,71,80,53.7,60
79310,26,67,52.69,60
132735,51,71,57.48,60
46526,40,79,16.26,60
153540,31,65,11.75,60
56464,60,84,24.02,60
99329,24,72,30.32,60
133589,26,71,48.3,60
20882,52,57,41.51,60
90331,34,73,32.09,60
128362,42,64,39.35,60
92633,47,89,27.7,60
88498,28,76,21.05,60
76562,39,71,32.74,60
82872,31,77,34.96,60
24072,59,64,37.79,60
47614,35,69,15.09,60
93003,28,64,29.31,60
120210,44,64,28.67,60
118978,54,66,12.42,60
44580,48,68,42.38,60
99304,42,63,21.82,60
54946,33,60,21.63,60
154057,44,48,40.61,60
98342,44,64,49.54,60
24552,24,67,15.35,60
110421,20,65,22.03,60
86891,34,61,52.92,60
87875,28,78,22.29,60
145452,42,66,55.78,60
132026,36,60,38.57,60
76367,66,79,40.81,60
40758,28,66,36.3,60
150372,36,68,38.44,60
145312,32,70,40.08,60
100151,30,60,26.32,60
16086,32,93,26.96,60
59055,32,72,12.9,60
22387,31,59,26.04,60
80159,31,69,37.35,60
95783,35,62,12.91,60
38199,61,82,54.8,60
100403,46,66,41.56,60
85103,71,79,57.74,60
99324,38,53,13.11,60
97822,54,68,38.42,60
96099,28,80,49.35,60
40658,32,84,17.8,60
55264,46,60,37.5,60
76248,30,39,18.27,60
131473,43,57,34.05,60
76018,46,65,53.87,60
145436,36,41,51.04,60
76112,34,59,37.63,60
114801,36,56,12.63,60
152131,24,68,24.62,60
29344,40,54,19.12,60
140905,47,77,12.07,60
5500,29,54,15.46,60
27770,42,69,33.12,60
118139,37,88,26.45,60
151297,38,74,35.52,60
3881,46,53,49.27,60
104653,33,76,27.99,60
132591,26,68,53.34,60
41563,27,66,38.05,60
79005,32,77,43.39,60
80282,28,62,3.24,60
153117,25,71,57.46,60
32169,36,95,45.57,60
146302,29,73,10.96,60
113830,39,87,34.36,60
10734,37,46,39.2,60
41276,67,87,20.24,60
122215,40,67,33.36,60
119398,46,67,24.38,60
142892,22,74,50.2,60
121339,38,47,33.96,60
137091,46,54,37.18,60
148944,40,81,54.33,60
89628,38,69,21.33,60
41111,28,66,4.33,60
110174,23,63,21.64,60
55211,33,72,13.67,60
146623,43,79,16.4,60
104355,30,61,50.6,60
155241,23,77,24.56,60
26731,17,75,15.25,60
133472,35,50,28.4,60
36301,42,58,50.82,60
106483,34,93,26.56,60
127204,30,77,48.45,60
65672,29,55,14.01,60
136666,33,73,48.77,60
26695,34,68,27.33,60
